drug,family,fold,model_id,lineage,true_auc,predicted_auc,interval_lower,interval_upper,true_sensitive,sensitivity_probability,predicted_sensitive,decision_threshold,sensitive_auc_max,resistant_auc_min,technical_eligibility,n_fit,n_calibration
trametinib,lineage,1,ACH-000273,cns/brain,0.8503232785494237,0.8320522482891209,0.5304069326971954,1.1336975638810465,,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000599,pancreas,0.8921115544047076,0.6791805102347932,0.37753519464286767,0.9808258258267187,,0.5626689098547677,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000486,bladder/urinary tract,0.4299004538118537,0.7577544730396713,0.4561091574477457,1.059399788631597,1.0,0.5059566197738358,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000955,bowel,1.0,0.6741056774218189,0.3724603618298934,0.9757509930137445,0.0,0.5563557905537023,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000637,esophagus/stomach,0.6972134198504196,0.7736518790174925,0.472006563425567,1.075297194609418,,0.47102334438459015,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000389,cns/brain,1.15520866137547,0.8320522482891209,0.5304069326971954,1.1336975638810465,0.0,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000906,ovary/fallopian tube,0.609163443934593,0.7935163885927594,0.4918710730008339,1.0951617041846848,1.0,0.4706239675602597,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000716,thyroid,0.5159398960035098,0.7414523054988837,0.4398069899069582,1.0430976210908094,1.0,0.5042365141078999,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000956,prostate,1.121091326832375,0.796859750640648,0.4952144350487224,1.0985050662325735,0.0,0.4686302774284747,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000665,lung,0.671982148033461,0.8239625497332126,0.5223172341412871,1.1256078653251382,,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000572,skin,0.892881124829377,0.5373608874151996,0.23571557182327407,0.8390062030071251,,0.6029563435809092,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000277,breast,0.8797582628558065,0.913693708706158,0.6120483931142324,1.2153390242980835,,0.37293090029293163,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000537,liver,0.5239140573591811,0.8301097161756802,0.5284644005837547,1.1317550317676057,1.0,0.39931475487593365,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000724,bladder/urinary tract,0.74115928366225,0.7577544730396713,0.4561091574477457,1.059399788631597,,0.5059566197738358,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000735,head and neck,0.6698278908545143,0.6801950158686562,0.3785497002767306,0.9818403314605817,,0.5626689098547677,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000090,prostate,0.904353747445829,0.796859750640648,0.4952144350487224,1.0985050662325735,,0.4686302774284747,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000605,esophagus/stomach,0.8318541258628203,0.7736518790174925,0.472006563425567,1.075297194609418,,0.47102334438459015,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000950,bowel,0.6179117941583456,0.6741056774218189,0.3724603618298934,0.9757509930137445,1.0,0.5563557905537023,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000232,cns/brain,0.889188621423137,0.8320522482891209,0.5304069326971954,1.1336975638810465,,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000264,lung,0.5366703512207877,0.8239625497332126,0.5223172341412871,1.1256078653251382,1.0,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000840,lung,1.131452083372315,0.8239625497332126,0.5223172341412871,1.1256078653251382,0.0,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000667,lung,0.5921568052367385,0.8239625497332126,0.5223172341412871,1.1256078653251382,1.0,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000524,ovary/fallopian tube,0.928079815402918,0.7935163885927594,0.4918710730008339,1.0951617041846848,0.0,0.4706239675602597,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000278,ovary/fallopian tube,0.8247877026278984,0.7935163885927594,0.4918710730008339,1.0951617041846848,,0.4706239675602597,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000747,lung,0.912968008373529,0.8239625497332126,0.5223172341412871,1.1256078653251382,0.0,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000734,liver,0.5262494931247261,0.8301097161756802,0.5284644005837547,1.1317550317676057,1.0,0.39931475487593365,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000661,skin,0.5677252040556378,0.5373608874151996,0.23571557182327407,0.8390062030071251,1.0,0.6029563435809092,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000364,bone,0.7903865955518679,1.0523154919004316,0.7506701763085061,1.3539608074923573,,0.3886693460591178,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000082,bone,1.0458757677966148,1.0523154919004316,0.7506701763085061,1.3539608074923573,0.0,0.3886693460591178,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000488,esophagus/stomach,0.7690653802675238,0.7736518790174925,0.472006563425567,1.075297194609418,,0.47102334438459015,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000965,uterus,0.5098839062717648,1.0193675314544746,0.717722215862549,1.3210128470464002,1.0,0.36877788720560767,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000189,kidney,0.7526959874513819,0.8989506053721781,0.5973052897802525,1.2005959209641035,,0.4364229535905845,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000454,lung,0.7657825074438774,0.8239625497332126,0.5223172341412871,1.1256078653251382,,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000395,lung,1.1243875338488452,0.8239625497332126,0.5223172341412871,1.1256078653251382,0.0,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000133,fibroblast,1.1088460444707549,0.796859750640648,0.4952144350487224,1.0985050662325735,0.0,0.4686302774284747,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000054,soft tissue,0.5622532031672356,0.7784430630496448,0.4767977474577193,1.0800883786415705,1.0,0.4686302774284747,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000221,liver,0.7653292688370279,0.8301097161756802,0.5284644005837547,1.1317550317676057,,0.39931475487593365,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000477,skin,0.3873792306224038,0.5373608874151996,0.23571557182327407,0.8390062030071251,1.0,0.6029563435809092,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000244,cns/brain,0.9375919108049255,0.8320522482891209,0.5304069326971954,1.1336975638810465,0.0,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000622,cns/brain,0.92279290938465,0.8320522482891209,0.5304069326971954,1.1336975638810465,0.0,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000259,peripheral nervous system,0.926313846933433,0.6949890023717955,0.39334368677986997,0.996634317963721,0.0,0.5271974511387562,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000940,uterus,0.6134499045853691,1.0193675314544746,0.717722215862549,1.3210128470464002,1.0,0.36877788720560767,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000764,esophagus/stomach,0.8751761813970055,0.7736518790174925,0.472006563425567,1.075297194609418,,0.47102334438459015,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000827,skin,0.8072576681562683,0.5373608874151996,0.23571557182327407,0.8390062030071251,,0.6029563435809092,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000961,uterus,0.9273929998812289,1.0193675314544746,0.717722215862549,1.3210128470464002,0.0,0.36877788720560767,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000958,bowel,0.734548129285794,0.6741056774218189,0.3724603618298934,0.9757509930137445,,0.5563557905537023,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000833,soft tissue,0.71070265680492,0.7784430630496448,0.4767977474577193,1.0800883786415705,,0.4686302774284747,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000091,ovary/fallopian tube,0.869868009509366,0.7935163885927594,0.4918710730008339,1.0951617041846848,,0.4706239675602597,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000582,skin,0.8196305989816695,0.5373608874151996,0.23571557182327407,0.8390062030071251,,0.6029563435809092,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000347,pancreas,0.8155275761430101,0.6791805102347932,0.37753519464286767,0.9808258258267187,,0.5626689098547677,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000595,cns/brain,0.8618434548866896,0.8320522482891209,0.5304069326971954,1.1336975638810465,,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000469,cns/brain,0.847022056523425,0.8320522482891209,0.5304069326971954,1.1336975638810465,,0.44555502529244306,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000097,breast,0.949868018404045,0.913693708706158,0.6120483931142324,1.2153390242980835,0.0,0.37293090029293163,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000701,ovary/fallopian tube,0.9136818786208745,0.7935163885927594,0.4918710730008339,1.0951617041846848,0.0,0.4706239675602597,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000900,lung,0.8099096172204453,0.8239625497332126,0.5223172341412871,1.1256078653251382,,0.38383674960409686,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000505,soft tissue,0.6660250479291581,0.7784430630496448,0.4767977474577193,1.0800883786415705,,0.4686302774284747,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,lineage,1,ACH-000968,skin,0.7429844372046979,0.5373608874151996,0.23571557182327407,0.8390062030071251,,0.6029563435809092,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000351,esophagus/stomach,0.7929941926065354,0.7668578950906091,0.4995897015730061,1.034126088608212,,0.4635018584221596,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000800,lung,1.18342483065624,0.9880324699273426,0.7207642764097396,1.2553006634449457,0.0,0.21976294276293515,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000123,ovary/fallopian tube,0.8648390841222668,0.8210962667874779,0.5538280732698749,1.088364460305081,,0.6710570349870397,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000627,lung,0.9265498308075479,0.8161753846208994,0.5489071911032964,1.0834435781385023,0.0,0.22053461675885397,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000856,breast,1.045867823166265,0.9754279846071319,0.7081597910895289,1.242696178124735,0.0,0.24144678438237283,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000552,bowel,0.5805007071171479,0.6131261865334838,0.3458579930158808,0.8803943800510868,1.0,0.7805659582890018,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000222,pancreas,0.6975125733556533,0.5201950884918717,0.2529268949742687,0.7874632820094747,,0.7804761953300322,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000332,pancreas,0.7097746335014938,0.6356878928979044,0.3684196993803014,0.9029560864155074,,0.7651773679106425,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000971,bowel,0.6901957833995178,0.6412593366559836,0.37399114313838056,0.9085275301735866,,0.7242617259813668,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000858,lung,0.6231798392300377,0.7315976917747168,0.4643294982571138,0.9988658852923198,1.0,0.610818225007011,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000331,pleura,1.0000002749426549,0.9098431993476959,0.6425750058300929,1.177111392865299,0.0,0.22004464181633301,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000643,breast,0.5914927644320418,0.8241679582294408,0.5568997647118378,1.0914361517470437,1.0,0.2612241064930418,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000784,esophagus/stomach,0.7902830560291979,0.8978316663385353,0.6305634728209323,1.1650998598561384,,0.33894147486209314,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000517,pancreas,0.70412021975815,0.6603009923756324,0.39303279885802944,0.9275691858932354,,0.6677643294417788,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000748,bone,0.8212377475456174,0.9191241956816196,0.6518560021640166,1.1863923891992227,,0.43490256976848163,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000040,cns/brain,0.9758930460438825,0.6819574073154804,0.4146892137978774,0.9492256008330834,0.0,0.7541053137008501,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000503,head and neck,0.5796044369629352,0.7828517043387275,0.5155835108211245,1.0501198978563306,1.0,0.4292385033083336,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000403,bowel,0.4513446962469794,0.7415732435372978,0.4743050500196948,1.0088414370549008,1.0,0.7504700764671958,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000273,cns/brain,0.8503232785494237,0.7870382310146364,0.5197700374970334,1.0543064245322396,,0.3380827918616195,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000599,pancreas,0.8921115544047076,0.674478135145789,0.407209941628186,0.941746328663392,,0.7589970710526462,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000486,bladder/urinary tract,0.4299004538118537,0.7714250426477528,0.5041568491301498,1.0386932361653558,1.0,0.5643945109328873,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000955,bowel,1.0,0.7955564726100748,0.5282882790924718,1.062824666127678,0.0,0.446844950621824,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000637,esophagus/stomach,0.6972134198504196,0.8365074288467721,0.5692392353291691,1.103775622364375,,0.21475096118234,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000389,cns/brain,1.15520866137547,0.8291010083106023,0.5618328147929993,1.0963692018282054,0.0,0.2775239625634667,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000906,ovary/fallopian tube,0.609163443934593,0.690817151064485,0.42354895754688204,0.958085344582088,1.0,0.7735333643547322,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000716,thyroid,0.5159398960035098,0.8406260732366397,0.5733578797190367,1.1078942667542426,1.0,0.3679075208744738,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000956,prostate,1.121091326832375,0.8828526983365896,0.6155845048189866,1.1501208918541925,0.0,0.2109229557569659,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000665,lung,0.671982148033461,0.6995084974170518,0.4322403038994488,0.9667766909346548,,0.4964024495440733,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000572,skin,0.892881124829377,0.5786428308292731,0.31137463731167014,0.8459110243468762,,0.778322689482789,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000277,breast,0.8797582628558065,0.9451237936835782,0.6778556001659752,1.2123919872011812,,0.2392692284111305,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000537,liver,0.5239140573591811,0.7636618533453864,0.4963936598277834,1.0309300468629894,1.0,0.5299108524116689,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000724,bladder/urinary tract,0.74115928366225,0.7960200784645466,0.5287518849469436,1.0632882719821497,,0.36723323124472296,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000735,head and neck,0.6698278908545143,0.7004227614979565,0.43315456798035346,0.9676909550155595,,0.7674264700500557,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000090,prostate,0.904353747445829,0.7156183524665868,0.4483501589489838,0.9828865459841898,,0.6935411208067898,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000605,esophagus/stomach,0.8318541258628203,0.9126471291389556,0.6453789356213526,1.1799153226565586,,0.22806657583464815,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000950,bowel,0.6179117941583456,0.7178620203062217,0.4505938267886187,0.9851302138238247,1.0,0.7397847630348713,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000232,cns/brain,0.889188621423137,0.7790536587364989,0.5117854652188959,1.0463218522541018,,0.30496738780215427,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000264,lung,0.5366703512207877,0.6438472048424472,0.37657901132484417,0.9111153983600502,1.0,0.7722507958349352,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000840,lung,1.131452083372315,0.8865871584611953,0.6193189649435923,1.1538553519787982,0.0,0.2429317446936549,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000667,lung,0.5921568052367385,0.8108365856571826,0.5435683921395796,1.0781047791747858,1.0,0.24161577082816074,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000524,ovary/fallopian tube,0.928079815402918,0.9747048829862688,0.7074366894686658,1.241973076503872,0.0,0.21030878784754753,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000278,ovary/fallopian tube,0.8247877026278984,0.8614912879944528,0.5942230944768498,1.1287594815120559,,0.2794206309915855,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000747,lung,0.912968008373529,0.95367866564723,0.686410472129627,1.2209468591648331,0.0,0.22448769910450864,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000734,liver,0.5262494931247261,0.8647488171091161,0.5974806235915131,1.1320170106267191,1.0,0.21029958713401423,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000661,skin,0.5677252040556378,0.5161777885844296,0.24890959506682664,0.7834459821020326,1.0,0.7802529959690135,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000364,bone,0.7903865955518679,0.7869879239833543,0.5197197304657513,1.0542561175009573,,0.30777734324801514,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000082,bone,1.0458757677966148,0.8537627012697847,0.5864945077521817,1.1210308947873877,0.0,0.3102740262181949,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000488,esophagus/stomach,0.7690653802675238,0.7621559588379467,0.49488776532034373,1.0294241523555496,,0.31899370386617615,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000965,uterus,0.5098839062717648,0.8365136931286659,0.5692454996110629,1.103781886646269,1.0,0.5297104255415827,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000189,kidney,0.7526959874513819,1.001707800878044,0.734439607360441,1.268975994395647,,0.2021501406393365,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000454,lung,0.7657825074438774,0.7709347326291569,0.5036665391115539,1.0382029261467598,,0.21103863929864605,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000395,lung,1.1243875338488452,0.8144390039842808,0.5471708104666778,1.081707197501884,0.0,0.21606127096735567,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000133,fibroblast,1.1088460444707549,0.8443197852908905,0.5770515917732875,1.1115879788084935,0.0,0.4446759985520748,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000054,soft tissue,0.5622532031672356,0.7203208149989008,0.45305262148129777,0.9875890085165038,1.0,0.47450728615673043,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000221,liver,0.7653292688370279,0.8794338998857498,0.6121657063681468,1.146702093403353,,0.20833755853117963,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000477,skin,0.3873792306224038,0.4775760601669236,0.2103078666493206,0.7448442536845266,1.0,0.7808024256241162,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000244,cns/brain,0.9375919108049255,0.8378459489395768,0.5705777554219738,1.1051141424571798,0.0,0.3886878942046124,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000622,cns/brain,0.92279290938465,0.8867258565179842,0.6194576630003812,1.1539940500355872,0.0,0.20844333223015493,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000259,peripheral nervous system,0.926313846933433,0.8603324993400445,0.5930643058224415,1.1276006928576474,0.0,0.5609649754658896,1,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000940,uterus,0.6134499045853691,0.8644833674807311,0.5972151739631281,1.131751560998334,1.0,0.31570121112388055,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
trametinib,elastic_net,1,ACH-000764,esophagus/stomach,0.8751761813970055,0.7298902467466014,0.4626220532289984,0.9971584402642044,,0.3352077772446996,0,0.5,0.6391224711600416,0.9112638657586372,False,240,60
