drug,family,fold,model_id,lineage,true_auc,predicted_auc,interval_lower,interval_upper,true_sensitive,sensitivity_probability,predicted_sensitive,decision_threshold,sensitive_auc_max,resistant_auc_min,technical_eligibility,n_fit,n_calibration
gemcitabine,lineage,1,ACH-000671,liver,0.358289498211876,0.3260296018395843,0.12329089756184003,0.5287683061173285,0.0,0.504490254824359,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000437,cns/brain,0.116120400976234,0.18172326634165725,-0.02101543793608701,0.3844619706194015,1.0,0.5255303405853573,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000503,head and neck,0.284537641825616,0.2208611238055497,0.01812241952780544,0.423599828083294,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000361,liver,0.189981827783858,0.3260296018395843,0.12329089756184003,0.5287683061173285,,0.504490254824359,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000407,uterus,0.105887242648371,0.29069674643891363,0.08795804216116937,0.4934354507166579,1.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000599,pancreas,0.271790631272004,0.26632468435602963,0.06358598007828536,0.4690633886337739,,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000476,liver,0.149212430749236,0.3260296018395843,0.12329089756184003,0.5287683061173285,,0.504490254824359,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000270,pancreas,0.373206221076306,0.26632468435602963,0.06358598007828536,0.4690633886337739,0.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000118,pancreas,0.174779329127951,0.26632468435602963,0.06358598007828536,0.4690633886337739,,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000359,bone,0.088147751377425,0.31292199809137866,0.1101832938136344,0.5156607023691229,1.0,0.5044240122559374,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000397,uterus,0.21934580887976,0.29069674643891363,0.08795804216116937,0.4934354507166579,,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000724,bladder/urinary tract,0.342882161764354,0.1684953413747483,-0.034243362902995955,0.3712340456524926,0.0,0.5299488484079066,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000092,pleura,0.349388072712822,0.4375656857575734,0.2348269814798291,0.6403043900353176,0.0,0.4722606257162116,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000628,lung,0.334179578159933,0.21032854701494436,0.007589842737200092,0.4130672512926886,0.0,0.5281672129935321,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000060,pancreas,0.262877867820953,0.26632468435602963,0.06358598007828536,0.4690633886337739,,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000927,breast,0.642480421680889,0.3114051936207112,0.10866648934296691,0.5141438978984554,0.0,0.45779771815995646,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000905,bladder/urinary tract,0.298128096332781,0.1684953413747483,-0.034243362902995955,0.3712340456524926,,0.5299488484079066,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000822,skin,0.345857641932971,0.2560953506404566,0.05335664636271231,0.45883405491820084,0.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000411,kidney,0.14454201828427,0.21829471049905003,0.015556006221305763,0.4210334147767943,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000852,lung,0.330817995249277,0.21032854701494436,0.007589842737200092,0.4130672512926886,0.0,0.5281672129935321,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000364,bone,0.1056231685176,0.31292199809137866,0.1101832938136344,0.5156607023691229,1.0,0.5044240122559374,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000976,biliary tract,0.260053957980043,0.3091132965102382,0.10637459223249396,0.5118520007879825,,0.48884338871352395,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000302,uterus,0.461892212968156,0.29069674643891363,0.08795804216116937,0.4934354507166579,0.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000965,uterus,0.229389741680772,0.29069674643891363,0.08795804216116937,0.4934354507166579,,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000693,esophagus/stomach,0.127510973768461,0.2498620719982937,0.047123367720549425,0.45260077627603795,1.0,0.4740850545766446,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000811,ovary/fallopian tube,0.213350198242968,0.25213706940321473,0.04939836512547047,0.454875773680959,,0.504534140272632,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000899,skin,0.468653855101075,0.2560953506404566,0.05335664636271231,0.45883405491820084,0.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000316,liver,0.220913062928368,0.3260296018395843,0.12329089756184003,0.5287683061173285,,0.504490254824359,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000159,kidney,0.209749289723786,0.21829471049905003,0.015556006221305763,0.4210334147767943,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000622,cns/brain,0.549727940210543,0.18172326634165725,-0.02101543793608701,0.3844619706194015,0.0,0.5255303405853573,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000335,pleura,0.12832990379445,0.4375656857575734,0.2348269814798291,0.6403043900353176,1.0,0.4722606257162116,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000062,lung,0.112520574758247,0.21032854701494436,0.007589842737200092,0.4130672512926886,1.0,0.5281672129935321,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000919,esophagus/stomach,0.246424375212456,0.2498620719982937,0.047123367720549425,0.45260077627603795,,0.4740850545766446,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000682,head and neck,0.286552170674291,0.2208611238055497,0.01812241952780544,0.423599828083294,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000849,breast,0.156030147133263,0.3114051936207112,0.10866648934296691,0.5141438978984554,,0.45779771815995646,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000219,skin,0.0769518953539225,0.2560953506404566,0.05335664636271231,0.45883405491820084,1.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000023,pancreas,0.125699249184404,0.26632468435602963,0.06358598007828536,0.4690633886337739,1.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000771,head and neck,0.269822757671834,0.2208611238055497,0.01812241952780544,0.423599828083294,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000500,head and neck,0.194761258343755,0.2208611238055497,0.01812241952780544,0.423599828083294,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000967,bowel,0.172122471086465,0.19991606060876888,-0.0028226436689753887,0.40265476488651314,,0.5199662556250999,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000502,pancreas,0.32357950548111,0.26632468435602963,0.06358598007828536,0.4690633886337739,0.0,0.48901418245912937,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-001075,lung,0.298069110001581,0.21032854701494436,0.007589842737200092,0.4130672512926886,,0.5281672129935321,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,lineage,1,ACH-000505,soft tissue,0.243960800012334,0.16020265897325828,-0.042536045304485987,0.36294136325100257,,0.519632087829168,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000313,kidney,0.112834159886351,0.2836468480882472,0.0641279432029895,0.5031657529735049,1.0,0.49072721794620866,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000383,esophagus/stomach,0.146899069648402,0.20572614690382873,-0.013792757981428955,0.42524505178908645,,0.5004878107454201,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000917,esophagus/stomach,0.193568089349458,0.20759567804518747,-0.011923226840070217,0.42711458293044513,,0.49440192986516157,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000117,breast,0.452370207132767,0.28345572618893533,0.06393682130367764,0.502974631074193,0.0,0.48817570703565477,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000322,skin,0.264768537603611,0.2751308936012605,0.055611988716002786,0.49464979848651813,,0.4900296157359894,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000332,pancreas,0.266211318551093,0.2021709940453742,-0.01734791083988349,0.4216898989306319,,0.5082265588059972,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000848,liver,0.116449070065414,0.2493225707721686,0.029803665886910913,0.4688414756574263,1.0,0.5125213312212833,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000684,kidney,0.12661319144816,0.3008042647390047,0.08128535985374699,0.5203231696242624,1.0,0.49198647662854467,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000732,head and neck,0.0701991976207702,0.2983179806151127,0.07879907572985503,0.5178368855003704,1.0,0.4979930107641347,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000896,bladder/urinary tract,0.146939419411222,0.22534183623891366,0.005822931353655969,0.44486074112417134,,0.5093651436126705,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000784,esophagus/stomach,0.539503519613251,0.34033318674391266,0.12081428185865498,0.5598520916291704,0.0,0.48817710263275105,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000517,pancreas,0.205396054955735,0.169137975250428,-0.05038092963482968,0.38865688013568567,,0.5112427877158374,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000108,pancreas,0.37772810609291,0.24467547921090205,0.02515657432564436,0.46419438409615976,0.0,0.4972634486882435,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000866,lung,0.0260816167143128,0.2479065988458679,0.028387693960610222,0.46742550373112557,1.0,0.508630831795088,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000163,head and neck,0.120233378230922,0.22487338738301565,0.0053544824977579675,0.44439229226827337,1.0,0.5073537716938331,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000532,bowel,0.251184051125822,0.2547811015183625,0.035262196633104786,0.47430000640362013,,0.49133208615260165,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000901,lung,0.297120905569749,0.18208190236330574,-0.03743700252195195,0.4016008072485634,,0.5005758119737207,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000671,liver,0.358289498211876,0.3032044966954115,0.08368559181015381,0.5227234015806692,0.0,0.5109596506880003,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000437,cns/brain,0.116120400976234,0.27516822567634625,0.05564932079108856,0.49468713056160396,1.0,0.5016146075875745,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000503,head and neck,0.284537641825616,0.3256870976987068,0.10616819281344911,0.5452060025839645,,0.4882983285128985,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000361,liver,0.189981827783858,0.3237203921923899,0.10420148730713222,0.5432392970776476,,0.4916469903064613,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000407,uterus,0.105887242648371,0.2750215342183575,0.05550262933309982,0.4945404391036152,1.0,0.5017305630829969,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000599,pancreas,0.271790631272004,0.1531215023993098,-0.06639740248594789,0.3726404072845675,,0.5123896962439057,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000476,liver,0.149212430749236,0.1928540267086204,-0.02666487817663729,0.4123729315938781,,0.5111121723882123,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000270,pancreas,0.373206221076306,0.2575603797184189,0.0380414748331612,0.47707928460367655,0.0,0.4884339138881369,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000118,pancreas,0.174779329127951,0.1928132836729421,-0.026705621212315594,0.41233218855819975,,0.4978698448188959,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000359,bone,0.088147751377425,0.23366964915420457,0.014150744268946885,0.45318855403946223,1.0,0.4897811143908491,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000397,uterus,0.21934580887976,0.33609402421438406,0.11657511932912637,0.5556129290996418,,0.48856787306984717,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000724,bladder/urinary tract,0.342882161764354,0.19363297248146707,-0.025885932403790612,0.41315187736672476,0.0,0.5116292521130793,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000092,pleura,0.349388072712822,0.21492770875909312,-0.004591196126164571,0.4344466136443508,0.0,0.5121794735115449,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000628,lung,0.334179578159933,0.24731469079738747,0.027795785912129778,0.46683359568264515,0.0,0.4900120995427715,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000060,pancreas,0.262877867820953,0.19987040002387632,-0.019648504861381366,0.419389304909134,,0.5070113192314815,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000927,breast,0.642480421680889,0.24853220827639355,0.029013303391135864,0.46805111316165127,0.0,0.49234726102806375,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000905,bladder/urinary tract,0.298128096332781,0.2071888941619998,-0.0123300107232579,0.4267077990472575,,0.5101782927289893,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000822,skin,0.345857641932971,0.2831391930347381,0.06362028814948043,0.5026580979199958,0.0,0.48931194746129725,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000411,kidney,0.14454201828427,0.2843001744962325,0.06478126961097483,0.5038190793814902,,0.4982554878688356,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000852,lung,0.330817995249277,0.14971701366385692,-0.06980189122140076,0.36923591854911464,0.0,0.5095477926213016,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000364,bone,0.1056231685176,0.1833692355619877,-0.03614966932326999,0.4028881404472454,1.0,0.5097667308112843,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000976,biliary tract,0.260053957980043,0.23970309703393702,0.020184192148679336,0.4592220019191947,,0.4967546133261583,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000302,uterus,0.461892212968156,0.2722300091104085,0.05271110422515082,0.4917489139956662,0.0,0.4991318535483098,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000965,uterus,0.229389741680772,0.2878919291920156,0.06837302430675793,0.5074108340772733,,0.49209118276492364,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000693,esophagus/stomach,0.127510973768461,0.19926745367455329,-0.020251451210704402,0.41878635855981095,1.0,0.49528136580399984,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000811,ovary/fallopian tube,0.213350198242968,0.3014812674953985,0.08196236261014081,0.5210001723806562,,0.48853018453904423,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000899,skin,0.468653855101075,0.28140948105516594,0.06189057616990826,0.5009283859404237,0.0,0.49292389850422785,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000316,liver,0.220913062928368,0.3599980616993933,0.14047915681413561,0.579516966584651,,0.49006559093514357,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000159,kidney,0.209749289723786,0.2826963071373967,0.063177402252139,0.5022152120226544,,0.49395878638632607,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000622,cns/brain,0.549727940210543,0.18560258306552133,-0.03391632181973636,0.405121487950779,0.0,0.5027729175108006,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000335,pleura,0.12832990379445,0.1968194465249579,-0.022699458360299796,0.4163383514102156,1.0,0.5060937662698065,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000062,lung,0.112520574758247,0.30685126087095005,0.08733235598569236,0.5263701657562078,1.0,0.48995461680522684,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000919,esophagus/stomach,0.246424375212456,0.344487963111514,0.12496905822625629,0.5640068679967717,,0.49032636882604835,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000682,head and neck,0.286552170674291,0.24580889695761127,0.02628999207235358,0.4653278018428689,,0.4918376830350883,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000849,breast,0.156030147133263,0.30123186672060454,0.08171296183534685,0.5207507716058623,,0.48832297271264913,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000219,skin,0.0769518953539225,0.23035750688474083,0.010838601999483138,0.4498764117699985,1.0,0.49966199535366806,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000023,pancreas,0.125699249184404,0.19486578963421203,-0.02465311525104566,0.4143846945194697,1.0,0.5093138195415576,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000771,head and neck,0.269822757671834,0.25468580211585473,0.035166897230597044,0.4742047070011124,,0.4986962920779053,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000500,head and neck,0.194761258343755,0.2560452004998634,0.036526295614605714,0.47556410538512106,,0.4885493078522532,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000967,bowel,0.172122471086465,0.26240816058427446,0.042889255699016776,0.4819270654695321,,0.4956342560640645,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000502,pancreas,0.32357950548111,0.3015586110103034,0.08203970612504571,0.5210775158955611,0.0,0.49125718698482546,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-001075,lung,0.298069110001581,0.36162608727061535,0.14210718238535766,0.581144992155873,,0.48826591873504427,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,elastic_net,1,ACH-000505,soft tissue,0.243960800012334,0.18874030033260006,-0.03077860455265763,0.40825920521785775,,0.5098373702676803,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000313,kidney,0.112834159886351,0.25582119822502136,0.041198243701386306,0.4704441527486564,1.0,0.49852449500433443,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000383,esophagus/stomach,0.146899069648402,0.2395484745502472,0.024925520026612136,0.45417142907388225,,0.49911174809787345,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000917,esophagus/stomach,0.193568089349458,0.3253541588783264,0.11073120435469136,0.5399771134019615,,0.4993129653483077,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000117,breast,0.452370207132767,0.22826062142848969,0.013637666904854628,0.44288357595212474,0.0,0.4993160807325997,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000322,skin,0.264768537603611,0.3109514117240906,0.09632845720045552,0.5255743662477257,,0.4989181090908173,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000332,pancreas,0.266211318551093,0.2357889860868454,0.02116603156321034,0.45041194061048045,,0.4992960056018378,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000848,liver,0.116449070065414,0.25348255038261414,0.03885959585897908,0.4681055049062492,1.0,0.49973912280296984,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000684,kidney,0.12661319144816,0.2486574798822403,0.03403452535860524,0.46328043440587535,1.0,0.4987092446170621,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000732,head and neck,0.0701991976207702,0.2864222526550293,0.07179929813139424,0.5010452071786644,1.0,0.49991637264107075,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000896,bladder/urinary tract,0.146939419411222,0.25564345717430115,0.04102050265066609,0.4702664116979362,,0.5001591262071808,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000784,esophagus/stomach,0.539503519613251,0.3627749979496002,0.14815204342596516,0.5773979524732353,0.0,0.4992424308195416,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000517,pancreas,0.205396054955735,0.2829572856426239,0.06833433111898884,0.49758024016625896,,0.49831967729048676,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000108,pancreas,0.37772810609291,0.2017955631017685,-0.012827391421866563,0.41641851762540355,0.0,0.4998838900963456,0,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000866,lung,0.0260816167143128,0.1797724813222885,-0.034850473201346543,0.39439543584592357,1.0,0.5021239280897747,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
gemcitabine,xgboost,1,ACH-000163,head and neck,0.120233378230922,0.2721331715583801,0.05751021703474507,0.4867561260820152,1.0,0.5009097773657266,1,0.5,0.13574784670607976,0.314428874853682,False,190,48
