drug,family,fold,model_id,lineage,true_auc,predicted_auc,interval_lower,interval_upper,true_sensitive,sensitivity_probability,predicted_sensitive,decision_threshold,sensitive_auc_max,resistant_auc_min,technical_eligibility,n_fit,n_calibration
afatinib,lineage,1,ACH-000037,soft tissue,0.9321601754143537,0.8621494468680376,0.6028231956595369,1.1214756980765384,,0.4870567485482663,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000155,pancreas,0.9773587212016034,0.7762182590644267,0.5168920078559259,1.0355445102729273,0.0,0.5702044748650985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000188,head and neck,0.5469402893739859,0.7198954712535739,0.46056922004507317,0.9792217224620746,1.0,0.5636086480102589,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000618,head and neck,0.84168081327605,0.7198954712535739,0.46056922004507317,0.9792217224620746,,0.5636086480102589,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000014,skin,0.975722077933205,0.9331598445055345,0.6738335932970337,1.192486095714035,0.0,0.39481523869513063,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000637,esophagus/stomach,0.7144079907769263,0.7686930961539544,0.5093668449454537,1.0280193473624553,1.0,0.5552216373164556,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000265,pancreas,0.7593656515097718,0.7762182590644267,0.5168920078559259,1.0355445102729273,,0.5702044748650985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000237,ovary/fallopian tube,0.9149607360466118,0.805882887783815,0.5465566365753143,1.0652091389923157,,0.5156732178024142,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000007,bowel,0.7224540367173071,0.8061956668570234,0.5468694156485226,1.065521918065524,1.0,0.5254454244207037,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-001239,skin,0.95999612428224,0.9331598445055345,0.6738335932970337,1.192486095714035,0.0,0.39481523869513063,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000803,lung,0.7089832039768629,0.8547334400954345,0.5954071888869338,1.1140596913039351,1.0,0.45989727448258566,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000537,liver,1.0,0.8171517201952334,0.5578254689867327,1.076477971403734,0.0,0.48864829936847465,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000753,bladder/urinary tract,0.816240512757665,0.7830352088908906,0.5237089576823899,1.0423614600993913,,0.5334998761782667,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000232,cns/brain,1.0,0.9509489880041996,0.6916227367956989,1.2102752392127003,0.0,0.408198392467858,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000592,cns/brain,0.89353998789931,0.9509489880041996,0.6916227367956989,1.2102752392127003,,0.408198392467858,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000903,thyroid,0.9610939277853808,0.8961179595618419,0.6367917083533412,1.1554442107703427,0.0,0.4608673819430914,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-001307,thyroid,0.951502455642929,0.8961179595618419,0.6367917083533412,1.1554442107703427,0.0,0.4608673819430914,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000364,bone,0.9633456625998364,0.9124285192583035,0.6531022680498028,1.171754770466804,0.0,0.43261052204702233,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000783,breast,0.9713062791168745,0.8534029834451219,0.5940767322366212,1.1127292346536226,0.0,0.5075315647578327,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000302,uterus,0.7545567761334988,0.7936824122786821,0.5343561610701814,1.0530086634871827,,0.5330495617020957,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000994,uterus,0.7967250545362758,0.7936824122786821,0.5343561610701814,1.0530086634871827,,0.5330495617020957,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000804,peripheral nervous system,0.8714273436432111,0.8998824513911324,0.6405562001826317,1.1592087025996332,,0.4870567485482663,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000141,biliary tract,0.8414438578421961,0.836548891025864,0.5772226398173633,1.0958751422343647,,0.4870567485482663,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000759,breast,0.4767194566648119,0.8534029834451219,0.5940767322366212,1.1127292346536226,1.0,0.5075315647578327,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000811,ovary/fallopian tube,0.9003946763653203,0.805882887783815,0.5465566365753143,1.0652091389923157,,0.5156732178024142,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000879,uterus,0.9686630215259879,0.7936824122786821,0.5343561610701814,1.0530086634871827,0.0,0.5330495617020957,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000982,bowel,0.6799489577923117,0.8061956668570234,0.5468694156485226,1.065521918065524,1.0,0.5254454244207037,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000463,lung,0.9225345056161118,0.8547334400954345,0.5954071888869338,1.1140596913039351,,0.45989727448258566,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000473,bladder/urinary tract,0.4865126278464979,0.7830352088908906,0.5237089576823899,1.0423614600993913,1.0,0.5334998761782667,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000054,soft tissue,0.970245184170927,0.8621494468680376,0.6028231956595369,1.1214756980765384,0.0,0.4870567485482663,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000966,ovary/fallopian tube,0.6614564186681992,0.805882887783815,0.5465566365753143,1.0652091389923157,1.0,0.5156732178024142,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000280,ovary/fallopian tube,0.7324075729249528,0.805882887783815,0.5465566365753143,1.0652091389923157,1.0,0.5156732178024142,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000244,cns/brain,0.88367136778257,0.9509489880041996,0.6916227367956989,1.2102752392127003,,0.408198392467858,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000352,breast,0.816704603285156,0.8534029834451219,0.5940767322366212,1.1127292346536226,,0.5075315647578327,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000622,cns/brain,0.8915492564209393,0.9509489880041996,0.6916227367956989,1.2102752392127003,,0.408198392467858,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000452,esophagus/stomach,0.603256839989374,0.7686930961539544,0.5093668449454537,1.0280193473624553,1.0,0.5552216373164556,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000335,pleura,0.688300479887682,1.0151329254807686,0.7558066742722679,1.2744591766892692,1.0,0.43261052204702233,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000468,pancreas,0.8838153146874432,0.7762182590644267,0.5168920078559259,1.0355445102729273,,0.5702044748650985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000919,esophagus/stomach,0.6480139020884156,0.7686930961539544,0.5093668449454537,1.0280193473624553,1.0,0.5552216373164556,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000958,bowel,0.781198377645261,0.8061956668570234,0.5468694156485226,1.065521918065524,,0.5254454244207037,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000620,liver,0.49463648202876376,0.8171517201952334,0.5578254689867327,1.076477971403734,1.0,0.48864829936847465,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000521,lung,0.9166649515649083,0.8547334400954345,0.5954071888869338,1.1140596913039351,,0.45989727448258566,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000849,breast,0.848062126784477,0.8534029834451219,0.5940767322366212,1.1127292346536226,,0.5075315647578327,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000013,ovary/fallopian tube,0.8866056329910263,0.805882887783815,0.5465566365753143,1.0652091389923157,,0.5156732178024142,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000023,pancreas,0.8888195207080525,0.7762182590644267,0.5168920078559259,1.0355445102729273,,0.5702044748650985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000347,pancreas,0.915342314310995,0.7762182590644267,0.5168920078559259,1.0355445102729273,,0.5702044748650985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000888,lung,0.977554167971559,0.8547334400954345,0.5954071888869338,1.1140596913039351,0.0,0.45989727448258566,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000502,pancreas,1.0,0.7762182590644267,0.5168920078559259,1.0355445102729273,0.0,0.5702044748650985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000408,esophagus/stomach,0.7307268154182467,0.7686930961539544,0.5093668449454537,1.0280193473624553,1.0,0.5552216373164556,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000288,breast,0.921684254669505,0.8534029834451219,0.5940767322366212,1.1127292346536226,,0.5075315647578327,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000505,soft tissue,1.21631141197954,0.8621494468680376,0.6028231956595369,1.1214756980765384,0.0,0.4870567485482663,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000046,kidney,0.8169570958729081,0.9375904196108772,0.6782641684023765,1.196916670819378,,0.42919410493840376,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,lineage,1,ACH-000052,bone,0.825529698351549,0.9124285192583035,0.6531022680498028,1.171754770466804,,0.43261052204702233,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000461,biliary tract,0.8083315831300828,0.7946486560797987,0.5659674449750837,1.023329867184514,,0.496647530729715,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000570,cns/brain,0.9302407763506122,0.9049145344439445,0.6762333233392295,1.1335957455486596,,0.2603925963324424,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000769,lung,0.8628046769891742,0.7758172946506392,0.5471360835459241,1.0044985057553544,,0.6638312181471699,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000123,ovary/fallopian tube,0.7634885218988499,0.8745349414944339,0.6458537303897188,1.103216152599149,,0.5116384289355752,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000117,breast,0.7914034352173936,0.8332426187559449,0.6045614076512298,1.06192382986066,,0.28684459273447716,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000785,lung,0.9077796171042505,0.7756969773607305,0.5470157662560154,1.0043781884654455,,0.6619278150426067,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000376,cns/brain,0.9081465107309331,0.949182254860426,0.7205010437557109,1.177863465965141,,0.2608226754293609,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000971,bowel,0.797017411198863,0.8022708309352313,0.5735896198305163,1.0309520420399463,,0.5866263448493692,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000481,lung,0.5709826799007751,0.802315529714726,0.5736343186100109,1.030996740819441,1.0,0.479694930388616,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000832,head and neck,0.6627299254306647,0.7201023986406747,0.49142118753595965,0.9487836097453898,1.0,0.676021019156349,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000858,lung,0.9128412337027076,0.7183296263539241,0.489648415249209,0.9470108374586391,,0.6747408300953601,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000749,lung,0.9490432038349356,0.8461997479626313,0.6175185368579162,1.0748809590673463,0.0,0.2651852421888067,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000784,esophagus/stomach,0.8185213141596919,0.7856576854097749,0.5569764743050598,1.01433889651449,,0.5812518447235437,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000261,lung,0.9551979297476724,0.8647606650590819,0.6360794539543668,1.093441876163797,0.0,0.3031236080491218,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000164,pancreas,1.051101031990243,0.8728226368853504,0.6441414257806354,1.1015038479900654,0.0,0.31497660197429966,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000814,skin,1.19848826167392,0.960410708320232,0.7317294972155169,1.1890919194249472,0.0,0.2564810703206966,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000163,head and neck,0.8788029712042676,0.9711218808491446,0.7424406697444296,1.1998030919538598,,0.25651355769602563,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000503,head and neck,0.5514307380652159,0.7309863854968306,0.5023051743921155,0.9596675966015457,1.0,0.6334991191251708,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000719,ovary/fallopian tube,0.492843377443929,0.7931465362316937,0.5644653251269787,1.0218277473364088,1.0,0.6734905621538574,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000674,esophagus/stomach,0.579862388921484,0.7992798134494942,0.5705986023447791,1.0279610245542092,1.0,0.5961054299932239,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000670,lung,0.8122571198066278,0.8238149645236748,0.5951337534189597,1.0524961756283897,,0.6273883720117477,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000037,soft tissue,0.9321601754143537,0.9273569085366327,0.6986756974319176,1.1560381196413476,,0.25884661467406017,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000155,pancreas,0.9773587212016034,0.8605755460697394,0.6318943349650243,1.0892567571744545,0.0,0.5163070749338379,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000188,head and neck,0.5469402893739859,0.7796020187878885,0.5509208076831734,1.0082832298926037,1.0,0.6128787669694934,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000618,head and neck,0.84168081327605,0.7462418404898895,0.5175606293851744,0.9749230515946046,,0.676608600097463,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000014,skin,0.975722077933205,0.9678124841131035,0.7391312730083884,1.1964936952178187,0.0,0.2565923195005062,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000637,esophagus/stomach,0.7144079907769263,0.6496964473374962,0.42101523623278114,0.8783776584422113,1.0,0.6470815731848728,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000265,pancreas,0.7593656515097718,0.844459471428865,0.61577826032415,1.07314068253358,,0.29710726760556355,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000237,ovary/fallopian tube,0.9149607360466118,0.9437100794992084,0.7150288683944933,1.1723912906039233,,0.26967067599219596,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000007,bowel,0.7224540367173071,0.7649658259471458,0.5362846148424307,0.9936470370518609,1.0,0.6747131931306861,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-001239,skin,0.95999612428224,0.9263624141388513,0.6976812030341363,1.1550436252435663,0.0,0.25773066984841325,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000803,lung,0.7089832039768629,0.8276363622221421,0.598955151117427,1.056317573326857,1.0,0.5512581514299945,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000537,liver,1.0,0.8886107937757592,0.6599295826710442,1.1172920048804742,0.0,0.5498535737857824,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000753,bladder/urinary tract,0.816240512757665,0.8633832913940281,0.6347020802893131,1.0920645024987432,,0.3146268051957925,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000232,cns/brain,1.0,0.9023178740777283,0.6736366629730133,1.1309990851824434,0.0,0.2620340139961354,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000592,cns/brain,0.89353998789931,0.8873706377589698,0.6586894266542548,1.1160518488636848,,0.2613814708085353,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000903,thyroid,0.9610939277853808,0.9370951856907597,0.7084139745860446,1.1657763967954748,0.0,0.2665054326587981,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-001307,thyroid,0.951502455642929,0.8925850720639863,0.6639038609592712,1.1212662831687012,0.0,0.28477643151825627,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000364,bone,0.9633456625998364,0.9060417193220327,0.6773605082173176,1.1347229304267477,0.0,0.261618333642636,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000783,breast,0.9713062791168745,0.8373064747748817,0.6086252636701667,1.065987685879597,0.0,0.668447190029779,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000302,uterus,0.7545567761334988,0.8141216500737548,0.5854404389690397,1.0428028611784699,,0.6736638169306459,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000994,uterus,0.7967250545362758,0.7991045729061341,0.5704233618014191,1.0277857840108493,,0.675341469828295,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000804,peripheral nervous system,0.8714273436432111,0.839742979700383,0.611061768595668,1.0684241908050982,,0.5136663453067952,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000141,biliary tract,0.8414438578421961,0.7474463290461277,0.5187651179414127,0.9761275401508428,,0.672034647294963,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000759,breast,0.4767194566648119,0.7928955370367712,0.5642143259320561,1.0215767481414861,1.0,0.663707973515865,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000811,ovary/fallopian tube,0.9003946763653203,0.8174327976198633,0.5887515865151483,1.0461140087245784,,0.5570312200244985,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000879,uterus,0.9686630215259879,0.8689065166013373,0.6402253054966223,1.0975877277060524,0.0,0.42838509099688604,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000982,bowel,0.6799489577923117,0.8381275512885895,0.6094463401838744,1.0668087623933045,1.0,0.6482122910254677,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000463,lung,0.9225345056161118,0.9779632733056799,0.7492820622009648,1.206644484410395,,0.2574686666250003,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000473,bladder/urinary tract,0.4865126278464979,0.7546253190819285,0.5259441079772135,0.9833065301866436,1.0,0.6746420882020162,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000054,soft tissue,0.970245184170927,0.9450612675246917,0.7163800564199766,1.1737424786294066,0.0,0.2570201258832694,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000966,ovary/fallopian tube,0.6614564186681992,0.8427846105877148,0.6141033994829997,1.07146582169243,1.0,0.6749803638942479,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000280,ovary/fallopian tube,0.7324075729249528,0.8080865300567055,0.5794053189519904,1.0367677411614205,1.0,0.4804260092706831,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000244,cns/brain,0.88367136778257,0.8077345073295901,0.579053296224875,1.0364157184343052,,0.25685200863357804,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000352,breast,0.816704603285156,0.7453951699043024,0.5167139587995874,0.9740763810090175,,0.6533784581302803,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000622,cns/brain,0.8915492564209393,0.8674200355327002,0.6387388244279851,1.0961012466374154,,0.4274194542684908,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000452,esophagus/stomach,0.603256839989374,0.7270497242666368,0.49836851316192177,0.9557309353713519,1.0,0.4263951737659735,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000335,pleura,0.688300479887682,0.9098702365276858,0.6811890254229708,1.138551447632401,1.0,0.2569767495862493,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000468,pancreas,0.8838153146874432,0.8224842482994768,0.5938030371947617,1.0511654594041917,,0.27210355059487007,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000919,esophagus/stomach,0.6480139020884156,0.7918874191491113,0.5632062080443963,1.0205686302538264,1.0,0.5672464803713262,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000958,bowel,0.781198377645261,0.7696127229113466,0.5409315118066316,0.9982939340160617,,0.6627217339405987,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000620,liver,0.49463648202876376,0.795702170517704,0.5670209594129889,1.024383381622419,1.0,0.6733648068444437,1,0.5,0.75385492846428,0.9326712164965341,False,235,59
afatinib,elastic_net,1,ACH-000521,lung,0.9166649515649083,0.8690797292019705,0.6403985180972555,1.0977609403066855,,0.2987508241135974,0,0.5,0.75385492846428,0.9326712164965341,False,235,59
