drug,family,fold,model_id,lineage,true_auc,predicted_auc,interval_lower,interval_upper,true_sensitive,sensitivity_probability,predicted_sensitive,decision_threshold,sensitive_auc_max,resistant_auc_min,technical_eligibility,n_fit,n_calibration
palbociclib,lineage,1,ACH-000335,pleura,0.8034794561575873,1.1190065418026582,0.8370730373243688,1.4009400462809478,1.0,0.4609495126148664,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000764,esophagus/stomach,0.921358570861526,0.9590522879098495,0.6771187834315601,1.2409857923881389,,0.4746470277465023,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000846,head and neck,0.608026739813845,0.8751825372378693,0.5932490327595799,1.1571160417161588,1.0,0.484201866998922,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000939,uterus,1.081343033708654,1.155738650525051,0.8738051460467616,1.4376721550033404,0.0,0.4580470360924338,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000919,esophagus/stomach,0.9332418927389725,0.9590522879098495,0.6771187834315601,1.2409857923881389,,0.4746470277465023,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000096,kidney,0.5822227825333224,1.036091390288487,0.7541578858101975,1.3180248947667765,1.0,0.4776838555265266,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000849,breast,1.33019744226812,1.0075485423298625,0.725615037851573,1.289482046808152,0.0,0.45669912238853727,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000911,esophagus/stomach,0.7977367948494447,0.9590522879098495,0.6771187834315601,1.2409857923881389,1.0,0.4746470277465023,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000869,lung,0.944088204591807,0.9687203666419676,0.6867868621636781,1.250653871120257,,0.4652428468431868,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000985,bowel,0.9544899368971937,1.0015785453948183,0.7196450409165288,1.2835120498731079,,0.4672773956413014,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000347,pancreas,0.9827541067841681,0.9463639793769951,0.6644304748987057,1.2282974838552847,,0.47530182046580116,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000771,head and neck,0.92192486535096,0.8751825372378693,0.5932490327595799,1.1571160417161588,,0.484201866998922,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000967,bowel,0.9665090159383145,1.0015785453948183,0.7196450409165288,1.2835120498731079,,0.4672773956413014,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000996,uterus,1.1794713602265001,1.155738650525051,0.8738051460467616,1.4376721550033404,0.0,0.4580470360924338,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000505,soft tissue,1.25075769674561,0.8665336370303645,0.584600132552075,1.1484671415086538,0.0,0.477115774499701,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,lineage,1,ACH-000781,lung,0.8905430514880903,0.9687203666419676,0.6867868621636781,1.250653871120257,,0.4652428468431868,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000461,biliary tract,1.18874919678512,0.9386813461716305,0.6316129389069748,1.2457497534362862,0.0,0.3779587487812279,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000421,bowel,0.9689163260433755,1.0294192945394869,0.7223508872748312,1.3364877018041426,,0.3589783144368923,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000008,skin,1.1473288529541885,1.0260642922936225,0.7189958850289668,1.3331326995582782,0.0,0.3510796910910539,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000800,lung,1.455216176912435,1.0214545542444688,0.7143861469798132,1.3285229615091245,0.0,0.3485127589652049,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000587,lung,0.883579831449213,0.9287472911805075,0.6216788839158518,1.2358156984451631,,0.36652191906605097,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000785,lung,1.496967233613245,0.9047518086864866,0.597683401421831,1.2118202159511422,0.0,0.44145166030172883,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000880,esophagus/stomach,0.9132734691997395,1.0081012517340597,0.7010328444694041,1.3151696589987154,,0.42066291663306044,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000035,lung,0.9294569533139768,1.0247090116437072,0.7176406043790515,1.3317774189083629,,0.3603277631049358,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000260,peripheral nervous system,1.130546157350615,0.9638554470294376,0.6567870397647819,1.2709238542940933,0.0,0.5716428466292743,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000223,breast,1.1994939171362549,1.2342824462104378,0.9272140389457821,1.5413508534750935,0.0,0.3454179930031843,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000832,head and neck,0.8781835398898736,1.0884471717801336,0.7813787645154779,1.3955155790447893,,0.529853274350031,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000544,esophagus/stomach,0.795662316298265,0.8518770023543052,0.5448085950896495,1.1589454096189609,1.0,0.6043019714939004,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000684,kidney,0.8192936175718013,0.9998472559070967,0.692778848642441,1.3069156631717522,1.0,0.531042285829045,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000896,bladder/urinary tract,0.9302072889176365,1.2827870959365235,0.9757186886718678,1.5898555032011792,,0.34539417231019537,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000784,esophagus/stomach,0.9892208181399951,0.8523532226863825,0.5452848154217268,1.159421629951038,,0.5900671892530495,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000662,lung,0.8852997017321202,1.0592645695191514,0.7521961622544957,1.366332976783807,,0.35098457972554353,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000164,pancreas,0.8709833896987611,0.8551363873165173,0.5480679800518616,1.1622047945811729,,0.4846195887746249,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000997,bowel,1.1845723828391201,1.059480409381678,0.7524120021170224,1.3665488166463338,0.0,0.36424119783638786,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000819,cns/brain,0.8286476650553555,0.9703839478535647,0.6633155405889091,1.2774523551182204,1.0,0.5246928167765128,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000954,uterus,0.869728131534732,1.0571585734278324,0.7500901661631767,1.364226980692488,,0.5464263338960116,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000836,head and neck,0.8542943099145042,1.0050397151278612,0.6979713078632055,1.3121081223925168,,0.5900357241875207,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000318,esophagus/stomach,1.10113321275385,0.8480121858766431,0.5409437786119874,1.1550805931412986,0.0,0.5933288109789869,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000719,ovary/fallopian tube,1.134251420300139,0.9623676635998104,0.6552992563351547,1.269436070864466,0.0,0.4428707637972226,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000674,esophagus/stomach,0.69639625298509,0.9833733491713875,0.6763049419067318,1.290441756436043,1.0,0.3668585309912973,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000139,pancreas,0.9357031209311775,1.0184546440553321,0.7113862367906765,1.3255230513199878,,0.35329508393433023,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000188,head and neck,1.339486126063643,0.9735870169874471,0.6665186097227914,1.2806554242521027,0.0,0.5874676972941572,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000680,bowel,0.8439982186196285,0.974508949675538,0.6674405424108824,1.2815773569401938,1.0,0.43978184445664303,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000118,pancreas,0.8827730330845878,1.064232102070934,0.7571636948062783,1.3713005093355897,,0.4543808984087151,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000265,pancreas,0.938605354429622,0.7540238636368235,0.4469554563721678,1.0610922709014792,,0.6033805119663391,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000855,esophagus/stomach,0.8795061276011826,0.9661863113917718,0.6591179041271161,1.2732547186564274,,0.5083438866710557,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000359,bone,0.7781588618986085,0.9266691087723632,0.6196007015077075,1.233737516037019,1.0,0.5961062059001877,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000716,thyroid,0.7364914210335489,0.9206362426657039,0.6135678354010482,1.2277046499303594,1.0,0.6033051793373789,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000375,kidney,0.7400958563740054,0.8788719777543935,0.5718035704897378,1.185940385019049,1.0,0.5211304249241049,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000753,bladder/urinary tract,0.9389327649201711,0.9279510902546189,0.6208826829899632,1.2350194975192745,,0.5794746772901272,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000605,esophagus/stomach,0.7695866927482493,0.8737495462629686,0.566681138998313,1.1808179535276242,1.0,0.6004333650649321,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000367,pleura,0.8379438940417434,1.0127140078170118,0.7056456005523561,1.3197824150816675,1.0,0.42092187816920723,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000099,peripheral nervous system,0.871284205085127,0.9831407122960295,0.6760723050313738,1.2902091195606853,,0.5034711046392144,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000649,kidney,0.82504119064785,0.9310079477772364,0.6239395405125807,1.238076355041892,1.0,0.6029028839458157,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000768,breast,0.9100292099226501,1.0153271722589663,0.7082587649943106,1.322395579523622,,0.43434159206797085,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000527,ovary/fallopian tube,1.3172430934547399,1.2361178371522685,0.9290494298876129,1.5431862444169242,0.0,0.35141275529938826,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000696,ovary/fallopian tube,1.32785948260751,1.1743845150685597,0.867316107803904,1.4814529223332153,0.0,0.354384315567488,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-001307,thyroid,0.9206339299291035,0.952987632123705,0.6459192248590493,1.2600560393883606,,0.5943062892421924,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000323,cns/brain,1.1511619434515106,0.8834660636632502,0.5763976563985945,1.190534470927906,0.0,0.5605906300720191,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000021,lung,1.37410460815153,0.8775200625452183,0.5704516552805626,1.1845884698098739,0.0,0.5049569233116383,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-001190,skin,0.9624270808407724,1.1281624461001218,0.8210940388354662,1.4352308533647775,,0.36283892500035475,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000759,breast,0.9136784204080284,0.9063763530795093,0.5993079458148536,1.213444760344165,,0.3832743811602226,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000693,esophagus/stomach,0.9664263297230089,0.740868411211963,0.43380000394730733,1.0479368184766187,,0.6045054375840422,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000982,bowel,0.8602071341729137,1.078781181583216,0.7717127743185603,1.3858495888478717,,0.34575058837397754,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000308,ovary/fallopian tube,0.9066262917367185,1.220101593300056,0.9130331860354004,1.5271700005647117,,0.34618538168670854,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000837,lung,0.859614201729052,1.0121428560889982,0.7050744488243426,1.319211263353654,,0.39651817124845423,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000048,ovary/fallopian tube,0.615009355769655,0.8906334399890706,0.583565032724415,1.1977018472537262,1.0,0.5836391088396804,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000133,fibroblast,1.253732205064365,1.0372283745149955,0.7301599672503398,1.3442967817796512,0.0,0.38267679016949674,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000630,head and neck,0.8961699616187381,1.0247735890737633,0.7177051818091076,1.331841996338419,,0.5696773209209137,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000042,pancreas,0.9141220804141796,1.0615260821930443,0.7544576749283887,1.3685944894577,,0.3467422507596268,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000221,liver,0.783535337148865,0.8692953623169445,0.5622269550522888,1.1763637695816,1.0,0.5995064874473932,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000457,kidney,0.917651617444482,1.0200708237573435,0.7130024164926878,1.3271392310219992,,0.5693530607364176,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000593,bladder/urinary tract,0.8239323815431565,0.9241091891973408,0.6170407819326851,1.2311775964619964,1.0,0.5634773188604233,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000159,kidney,0.7390622253667875,0.966727612077613,0.6596592048129574,1.2737960193422686,1.0,0.6018800693573814,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000335,pleura,0.8034794561575873,0.8888576913928241,0.5817892841281684,1.1959260986574798,1.0,0.5930651802164955,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000764,esophagus/stomach,0.921358570861526,0.9979812654266998,0.6909128581620442,1.3050496726913554,,0.5489541721800574,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000846,head and neck,0.608026739813845,0.9742791119017713,0.6672107046371156,1.281347519166427,1.0,0.5951865741527752,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000939,uterus,1.081343033708654,1.012933199636172,0.7058647923715162,1.3200016069008276,0.0,0.37116150217327487,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000919,esophagus/stomach,0.9332418927389725,0.8594458309820872,0.5523774237174315,1.1665142382467428,,0.47205585637442793,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000096,kidney,0.5822227825333224,0.962265487459656,0.6551970801950003,1.2693338947243116,1.0,0.5534865893209489,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000849,breast,1.33019744226812,1.1418096372955797,0.834741230030924,1.4488780445602354,0.0,0.34536301776884354,0,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000911,esophagus/stomach,0.7977367948494447,0.9571913592335576,0.6501229519689019,1.2642597664982134,1.0,0.5337505797125057,1,0.5,0.8476627647957431,1.0,False,236,60
palbociclib,elastic_net,1,ACH-000869,lung,0.944088204591807,0.9795250902546875,0.6724566829900318,1.2865934975193432,,0.3834798369532195,0,0.5,0.8476627647957431,1.0,False,236,60
