drug,family,fold,model_id,lineage,true_auc,predicted_auc,interval_lower,interval_upper,true_sensitive,sensitivity_probability,predicted_sensitive,decision_threshold,sensitive_auc_max,resistant_auc_min,technical_eligibility,n_fit,n_calibration
olaparib,lineage,1,ACH-000090,prostate,0.9388101045002126,1.0907366242077075,0.863049992586626,1.318423255828789,,0.4813745430570806,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000721,breast,0.934784665959835,0.9846111847375498,0.7569245531164683,1.2122978163586313,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000092,pleura,0.7774920494005197,1.0203568301627584,0.7926701985416769,1.2480434617838398,1.0,0.4842845437689892,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000232,cns/brain,0.9117315341736056,0.9959009642281349,0.7682143326070534,1.2235875958492164,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000264,lung,0.7556204313033966,0.97388320000284,0.7461965683817585,1.2015698316239214,1.0,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000279,bone,0.802245470601327,0.9467290383534926,0.7190424067324112,1.1744156699745743,1.0,0.48909989206563,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000903,thyroid,1.0536561670867939,1.047967764365215,0.8202811327441335,1.2756543959862965,,0.4813745430570806,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000323,cns/brain,0.8550707958631164,0.9959009642281349,0.7682143326070534,1.2235875958492164,1.0,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000845,lung,0.9925265673893867,0.97388320000284,0.7461965683817585,1.2015698316239214,,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000994,uterus,1.1024334396593791,1.0231112794431245,0.795424647822043,1.250797911064206,0.0,0.48065646653777694,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000804,peripheral nervous system,0.7998835224517191,0.9529330654669346,0.7252464338458531,1.180619697088016,1.0,0.4872142874963946,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000172,soft tissue,0.8709503788036521,0.9156880684600045,0.688001436838923,1.143374700081086,1.0,0.4891461489800065,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000811,ovary/fallopian tube,1.118410688010311,0.9708554044861903,0.7431687728651089,1.1985420361072718,0.0,0.48641837478832095,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000913,uterus,1.1171013817575919,1.0231112794431245,0.795424647822043,1.250797911064206,0.0,0.48065646653777694,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000879,uterus,0.9285656230387197,1.0231112794431245,0.795424647822043,1.250797911064206,,0.48065646653777694,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000189,kidney,1.0941249364872656,1.0027716172068466,0.7750849855857651,1.230458248827928,0.0,0.48267127659291337,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000308,ovary/fallopian tube,1.01201088385199,0.9708554044861903,0.7431687728651089,1.1985420361072718,,0.48641837478832095,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000316,liver,0.9815061591843796,1.0112040113959337,0.7835173797748523,1.2388906430170152,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000192,uterus,0.8547650360783727,1.0231112794431245,0.795424647822043,1.250797911064206,1.0,0.48065646653777694,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000221,liver,0.8874151621299552,1.0112040113959337,0.7835173797748523,1.2388906430170152,1.0,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000457,kidney,1.2285450078077087,1.0027716172068466,0.7750849855857651,1.230458248827928,0.0,0.48267127659291337,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000244,cns/brain,0.9937573304731336,0.9959009642281349,0.7682143326070534,1.2235875958492164,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000593,bladder/urinary tract,0.9470534378917704,0.9899887002731661,0.7623020686520846,1.2176753318942475,,0.48186098992217813,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000191,thyroid,0.9469625950294437,1.047967764365215,0.8202811327441335,1.2756543959862965,,0.4813745430570806,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000841,lung,0.8532778687513041,0.97388320000284,0.7461965683817585,1.2015698316239214,1.0,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000259,peripheral nervous system,1.0250430208326264,0.9529330654669346,0.7252464338458531,1.180619697088016,,0.4872142874963946,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000764,esophagus/stomach,0.9629816088767056,1.0105179261612878,0.7828312945402063,1.2382045577823693,,0.48431413556128544,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000496,lung,0.8803719198314724,0.97388320000284,0.7461965683817585,1.2015698316239214,1.0,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000878,lung,0.9460887311908688,0.97388320000284,0.7461965683817585,1.2015698316239214,,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000958,bowel,1.00288434728448,1.0257009129180497,0.7980142812969682,1.2533875445391311,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000521,lung,0.921847582321808,0.97388320000284,0.7461965683817585,1.2015698316239214,,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000219,skin,1.001907077839219,1.0184516473327057,0.7907650157116242,1.2461382789537871,,0.48013319608824767,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000911,esophagus/stomach,1.1307795421026,1.0105179261612878,0.7828312945402063,1.2382045577823693,0.0,0.48431413556128544,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000312,peripheral nervous system,1.0869666047382955,0.9529330654669346,0.7252464338458531,1.180619697088016,,0.4872142874963946,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000985,bowel,1.0143295888540251,1.0257009129180497,0.7980142812969682,1.2533875445391311,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000500,head and neck,1.1232596667486758,0.9747099647080602,0.7470233330869787,1.2023965963291416,0.0,0.48770045372214066,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000097,breast,1.076624223636475,0.9846111847375498,0.7569245531164683,1.2122978163586313,,0.4829709407505156,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000977,prostate,0.9524773927635425,1.0907366242077075,0.863049992586626,1.318423255828789,,0.4813745430570806,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000015,lung,1.0374707818207751,0.97388320000284,0.7461965683817585,1.2015698316239214,,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000781,lung,1.2650775842265287,0.97388320000284,0.7461965683817585,1.2015698316239214,0.0,0.48818212258628985,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,lineage,1,ACH-000046,kidney,1.11494558569438,1.0027716172068466,0.7750849855857651,1.230458248827928,0.0,0.48267127659291337,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000792,kidney,1.2383497188049049,1.0379683475618022,0.8031816222601709,1.2727550728634336,0.0,0.4533086201236993,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000008,skin,0.9559473207912822,1.0303802538957303,0.7955935285940989,1.2651669791973617,,0.44060444090858836,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000785,lung,1.146707930706035,0.9866900018719922,0.7519032765703608,1.2214767271736235,0.0,0.5699889853032168,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000035,lung,1.138121412929735,0.9609132677639357,0.7261265424623043,1.195699993065567,0.0,0.5708856682498449,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000222,pancreas,1.43640826576765,1.010109143876606,0.7753224185749747,1.2448958691782375,0.0,0.40324241394997745,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000978,uterus,1.0206475114749456,0.9246683689866182,0.6898816436849868,1.1594550942882496,,0.5838021977171758,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000441,skin,1.0891387958794447,1.021051602441012,0.7862648771393805,1.2558383277426433,,0.3451194747278922,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000971,bowel,0.8553630653424862,1.062501301091711,0.8277145757900797,1.2972880263933424,1.0,0.3546547758938315,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000481,lung,1.059831349898263,0.9155115431031613,0.6807248178015299,1.1502982684047927,,0.5088388994456687,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000858,lung,1.1865367912180051,0.9917858590905484,0.756999133788917,1.2265725843921798,0.0,0.5859586472352754,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000784,esophagus/stomach,0.950579942300402,0.9597727750908016,0.7249860497891703,1.194559500392433,,0.5778390502853991,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000329,cns/brain,1.27390651312759,0.9020160865829432,0.6672293612813118,1.1368028118845745,0.0,0.5640873791552645,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000545,bladder/urinary tract,1.004863575554926,1.0232311174037303,0.7884443921020989,1.2580178427053617,,0.3508533805876051,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000087,bone,0.7913945700772289,0.914397635909198,0.6796109106075666,1.1491843612108292,1.0,0.5718500530155524,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000391,bone,0.7259680880979746,0.924481576803134,0.6896948515015027,1.1592683021047654,1.0,0.5714659639321876,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000503,head and neck,1.0603935248593286,1.011055649708703,0.7762689244070717,1.2458423750103345,,0.44277785834498773,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000719,ovary/fallopian tube,0.9544545231680652,1.0132042061710775,0.7784174808694462,1.247990931472709,,0.38063262705365436,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000037,soft tissue,0.849462832536257,1.0316689478875363,0.7968822225859049,1.2664556731891676,1.0,0.47748365165131385,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000486,bladder/urinary tract,0.8727817920908654,0.9725870810247329,0.7378003557231015,1.2073738063263644,1.0,0.34945438714363874,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000679,esophagus/stomach,1.15387366659573,1.0387082530224245,0.8039215277207932,1.273494978324056,0.0,0.42881460125887083,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000955,bowel,0.8444029229576715,1.0005101612194724,0.7657234359178411,1.2352968865211038,1.0,0.5167482526170593,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000270,pancreas,0.8922698887503138,1.00894294452194,0.7741562192203086,1.2437296698235714,1.0,0.4048484999461448,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000614,skin,1.0875719143941704,1.0142505037622696,0.7794637784606382,1.249037229063901,,0.3665236887854464,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000265,pancreas,1.0665402137224875,0.9561297981704147,0.7213430728687833,1.190916523472046,,0.5350288740036964,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000716,thyroid,0.8414691548441928,0.9591664730993691,0.7243797477977377,1.1939531984010006,1.0,0.4967191307521984,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000988,uterus,1.08014356529239,0.9395561907823375,0.7047694654807062,1.174342916083969,,0.5646473858476299,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000504,cns/brain,0.8719176892379884,0.9790318129340736,0.7442450876324422,1.213818538235705,1.0,0.4232991620699495,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000397,uterus,0.926911935027994,1.0460448845073194,0.811258159205688,1.2808316098089507,,0.3376048020540836,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000572,skin,0.9401693349196155,0.9867249635305196,0.7519382382288883,1.2215116888321509,,0.4541670832193448,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000277,breast,1.1199690169691823,1.0093475944193042,0.7745608691176729,1.2441343197209356,0.0,0.5511165027839461,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000803,lung,0.942118193152514,0.960125636603118,0.7253389113014866,1.1949123619047493,,0.4421957719222705,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000537,liver,1.136608986917774,1.063485332511696,0.8286986072100646,1.2982720578133273,0.0,0.3480051060135405,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000735,head and neck,1.10560966409357,0.9819413940653047,0.7471546687636733,1.2167281193669361,0.0,0.5779618811722941,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000882,skin,0.9856127186602961,1.0098662314082352,0.7750795061066038,1.2446529567098665,,0.469671374243991,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000090,prostate,0.9388101045002126,0.9555095990260085,0.7207228737243772,1.1902963243276399,,0.5530729881075915,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000721,breast,0.934784665959835,0.981383371514515,0.7465966462128837,1.2161700968161464,,0.4488962566252293,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000092,pleura,0.7774920494005197,0.9681785800374342,0.7333918547358028,1.2029653053390654,1.0,0.4965671961742764,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000232,cns/brain,0.9117315341736056,0.9861768445671978,0.7513901192655664,1.2209635698688293,,0.3805898146194917,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000264,lung,0.7556204313033966,0.9478006429754392,0.7130139176738078,1.1825873682770704,1.0,0.4457175924539755,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000279,bone,0.802245470601327,0.9073055461707761,0.6725188208691447,1.1420922714724075,1.0,0.4008847565932129,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000903,thyroid,1.0536561670867939,0.9571549197093386,0.7223681944077073,1.1919416450109699,,0.3975337514076603,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000323,cns/brain,0.8550707958631164,0.9094030454802762,0.6746163201786448,1.1441897707819075,1.0,0.44178887202918377,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000845,lung,0.9925265673893867,1.0250417710879816,0.7902550457863502,1.259828496389613,,0.5449670260180579,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000994,uterus,1.1024334396593791,0.9401984015134638,0.7054116762118324,1.1749851268150953,0.0,0.46446489989001793,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000804,peripheral nervous system,0.7998835224517191,0.9811588648108307,0.7463721395091993,1.215945590112462,1.0,0.3824229388691955,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000172,soft tissue,0.8709503788036521,0.8376550414573014,0.60286831615567,1.0724417667589328,1.0,0.589696686544484,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000811,ovary/fallopian tube,1.118410688010311,1.0098163840854593,0.7750296587838279,1.2446031093870906,0.0,0.457495555356722,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000913,uterus,1.1171013817575919,1.0154505893384225,0.7806638640367911,1.2502373146400538,0.0,0.3801743648344404,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000879,uterus,0.9285656230387197,0.9672169991319773,0.732430273830346,1.2020037244336086,,0.5271492413819168,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000189,kidney,1.0941249364872656,1.027895321715098,0.7931085964134665,1.2626820470167293,0.0,0.3406042704304655,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000308,ovary/fallopian tube,1.01201088385199,0.998182157374339,0.7633954320727077,1.2329688826759704,,0.5320438161360739,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000316,liver,0.9815061591843796,0.9547898677174309,0.7200031424157995,1.1895765930190623,,0.44830033468986896,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000192,uterus,0.8547650360783727,1.021232325168345,0.7864455998667137,1.2560190504699764,1.0,0.3358541823131656,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000221,liver,0.8874151621299552,0.9572507638562848,0.7224640385546535,1.1920374891579162,1.0,0.5597625539991319,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000457,kidney,1.2285450078077087,1.0240215002466397,0.7892347749450084,1.258808225548271,0.0,0.338893040655297,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000244,cns/brain,0.9937573304731336,0.8839168335932563,0.649130108291625,1.1187035588948877,,0.5721313839269289,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000593,bladder/urinary tract,0.9470534378917704,1.0251113343924523,0.7903246090908209,1.2598980596940836,,0.449316355299292,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000191,thyroid,0.9469625950294437,0.9485289966716494,0.713742271370018,1.1833157219732806,,0.5696297037271904,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000841,lung,0.8532778687513041,0.9951081026176938,0.7603213773160624,1.2298948279193251,1.0,0.5748756682137341,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000259,peripheral nervous system,1.0250430208326264,0.8890720975468265,0.6542853722451951,1.1238588228484578,,0.5753712320400947,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000764,esophagus/stomach,0.9629816088767056,1.007066079612887,0.7722793543112556,1.2418528049145183,,0.47094424243077604,0,0.5,0.9020287229905802,1.0926271479268532,False,239,60
olaparib,elastic_net,1,ACH-000496,lung,0.8803719198314724,0.9222026918264381,0.6874159665248067,1.1569894171280695,1.0,0.5878177185593613,1,0.5,0.9020287229905802,1.0926271479268532,False,239,60
